,question,answer
799,子ども の 健 診 の 案内 が 来 まし た が 、 身体 測定 し て 引き続き もらえ ます か ?,( 身体 測定 の 実施 施設 ) で は 指定 の 日 に 身体 測定 を 行っ て い ます 。 詳しく は ( 身体 測定 の 実施 施設 ) の 催し物 一覧 を ご 確認 ください 。 [UNK] 詳しく は こちら ( 自治体 HP 内 関連 ページ の URL )
800,子ども の 健 診 の 案内 が 来 まし た が 、 指定 さ れ た 日 に 行け ませ ん 。,子ども の 健 診 の 指定 日 について 、 ご 都合 が 悪い 場合 は 、 受診 可能 な 日程 を ご 案内 し ます 。 ( 自治体 の 担当 課 や 子育て センター 等 の 名称 ) へ お 問い合わせ ください 。 [UNK] お 問い合わせ ( 自治体 の 担当 課 や 子育て センター 等 の 名称 ) ( 電話 番号 )/( 開 庁 時間 )
801,乳 歳 の 子ども の 医療 証 の 期限 を 教え て ください 。,( 身体 測定 の 実施 施設 ) で は 指定 の 日 に 身体 測定 を 行っ て い ます 。 詳しく は ( 身体 測定 の 実施 施設 ) の 催し物 一覧 を ご 確認 ください 。 [UNK] 詳しく は こちら ( 自治体 HP 内 関連 ページ の URL ) < 申し込み > < 1 歳 > < クラス > 保育園 の クラス 分け は 4 月 1 日 時点 で の 年齢 に より 行っ て い ます 。 今年 の 4 月 1 日 時点 で 0 歳 の お子さん は 、 翌年 の 4 月 入園 から 1 歳児 クラス の 対象 と なり ます 。
802,乳 歳 ・ 子ども 医療 証 の 期限 を 教え て ください 。,( 身体 測定 の 実施 施設 ) で は 指定 の 日 に 身体 測定 を 行っ て い ます 。 詳しく は ( 身体 測定 の 実施 施設 ) の 催し物 一覧 を ご 確認 ください 。 [UNK] 詳しく は こちら ( 自治体 HP 内 関連 ページ の URL ) < 申し込み > < 1 歳 > < クラス > 保育園 の クラス 分け は 4 月 1 日 時点 で の 年齢 に より 行っ て い ます 。 今年 の 4 月 1 日 時点 で 0 歳 の お子さん は 、 翌年 の 4 月 入園 から 1 歳児 クラス の 対象 と なり ます 。
803,乳 幼 児 ・ 子ども 医療 証 の 発行 申請 に 必要 な 期限 を 教え て ください 。,( 身体 測定 の 実施 施設 ) で は 指定 の 日 に 身体 測定 を 行っ て い ます 。 詳しく は ( 身体 測定 の 実施 施設 ) の 催し物 一覧 を ご 確認 ください 。 [UNK] 詳しく は こちら ( 自治体 HP 内 関連 ページ の URL )
804,乳 の 医療 証 の 期限 は あり ます か ?,乳幼児 ・ 子ども 医療 証 の 発行 は 郵送 で も 申請 が でき ます 。 お子さん の 健康 保険 証 の コピー を 添え て 、 乳幼児 ・ 子ども 医療 証 交付 申請 書 を 下記 窓口 まで 郵送 し て ください 。 【 提出 先 】 ( 自治体 の 担当 課 等 の 名称 、 場所 、 郵送 する 場合 の 宛名 及び 住所 等 ) [UNK] 詳しく は こちら ( 自治体 HP 内 関連 ページ の URL )
805,乳 の 医療 証 の 期限 期限 は ?,申請 期限 は あり ませ ん が 、 助成 を 受け られる の は 申請 の 日 から です 。 ただし 、 出生 ・ 転入 から 14 日 以内 に 申請 する と 、 出生 ・ 転入 の 日 から 有効 です 。 [UNK] 詳しく は こちら ( 自治体 HP 内 関連 ページ の URL )
806,乳 の 医療 証 の 期限 は あり ます か ?,乳幼児 ・ 子ども 医療 証 の 発行 は 郵送 で も 申請 が でき ます 。 お子さん の 健康 保険 証 の コピー を 添え て 、 乳幼児 ・ 子ども 医療 証 交付 申請 書 を 下記 窓口 まで 郵送 し て ください 。 【 提出 先 】 ( 自治体 の 担当 課 等 の 名称 、 場所 、 郵送 する 場合 の 宛名 及び 住所 等 ) [UNK] 詳しく は こちら ( 自治体 HP 内 関連 ページ の URL )
807,乳 の 保険 証 の 発行 は でき ます か ?,乳幼児 ・ 子ども 医療 証 の 発行 を 受ける に は 、 お子さん の 健康 保険 証 の コピー を 添え て 、 乳幼児 ・ 子ども 医療 証 交付 申請 書 を 下記 窓口 まで ご 提出 ください 。 ( 郵送 受付 可 ) ただし 、 ○ ○ 市 国民 健康 保険 に ご 加入 の 場合 は 、 健康 保険 証 の コピー は 不要 です 。 ※ 出生 し た ばかり で お子さん の 健康 保険 証 が 手元 に ない 場合 は 、 父母 の 健康 保険 証 など 、 ご 加入 予定 の 健康 保険 の 保険 証 の コピー を 添え て ください 。 後日 、 お子さん の 健康 保険 証 の コピー を ご 提出 いただく よう お願い いたし ます 。
808,乳 の 保険 証 の 発行 は でき ます か ?,乳幼児 ・ 子ども 医療 証 の 発行 を 受ける に は 、 お子さん の 健康 保険 証 の コピー を 添え て 、 乳幼児 ・ 子ども 医療 証 交付 申請 書 を 下記 窓口 まで ご 提出 ください 。 ( 郵送 受付 可 ) ただし 、 ○ ○ 市 国民 健康 保険 に ご 加入 の 場合 は 、 健康 保険 証 の コピー は 不要 です 。 ※ 出生 し た ばかり で お子さん の 健康 保険 証 が 手元 に ない 場合 は 、 父母 の 健康 保険 証 など 、 ご 加入 予定 の 健康 保険 の 保険 証 の コピー を 添え て ください 。 後日 、 お子さん の 健康 保険 証 の コピー を ご 提出 いただく よう お願い いたし ます 。 【 提出 先 】 ( 自治体 の 担当 課 等 の 名称 、 場所 、 郵送 する 場合 の 宛名 及び 住所 等 ) [UNK] 詳しく は
809,乳 の 保険 証 の 発行 は でき ます か ?,乳幼児 ・ 子ども 医療 証 の 発行 を 受ける に は 、 お子さん の 健康 保険 証 の コピー を 添え て 、 乳幼児 ・ 子ども 医療 証 交付 申請 書 を 下記 窓口 まで ご 提出 ください 。 ( 郵送 受付 可 ) ただし 、 ○ ○ 市 国民 健康 保険 に ご 加入 の 場合 は 、 健康 保険 証 の コピー は 不要 です 。 ※ 出生 し た ばかり で お子さん の 健康 保険 証 が 手元 に ない 場合 は 、 父母 の 健康 保険 証 など 、 ご 加入 予定 の 健康 保険 の 保険 証 の コピー を 添え て ください 。 後日 、 お子さん の 健康 保険 証 の コピー を ご 提出 いただく よう お願い いたし ます 。 【 提出 先 】 ( 自治体 の 担当 課 等 の 名称 、 場所 、 郵送 する 場合 の 宛名 及び 住所 等 ) [UNK] 詳しく は
810,乳 児 の 保険 証 が 手元 に ない に 影響 し まし た 。,出生 し た ばかり で お子さん の 健康 保険 証 が 手元 に ない 場合 は 、 父母 の 健康 保険 証 など 、 ご 加入 予定 の 健康 保険 の 保険 証 の コピー を 添え て ください 。 後日 、 お子さん の 健康 保険 証 の コピー を ご 提出 いただく よう お願い いたし ます 。 ただし 、 ○ ○ 市 国民 健康 保険 に ご 加入 の 場合 は 、 健康 保険 証 の コピー は 不要 です 。
811,乳 幼 児 ・ 子ども 医療 証 の 発行 申請 に 必要 な 子ども の 健康 保険 証 が まだ あり ませ ん 。,ご 提出 ください 。 ( 郵送 受付 可 ) ただし 、 ○ ○ 市 国民 健康 保険 に ご 加入 の 場合 は 、 健康 保険 証 の コピー は 不要 です 。 ※ 出生 し た ばかり で お子さん の 健康 保険 証 が 手元 に ない 場合 は 、 父母 の 健康 保険 証 など 、 ご 加入 予定 の 健康 保険 の 保険 証 の コピー を 添え て ください 。 後日 、 お子さん の 健康 保険 証 の コピー を ご 提出 いただく よう お願い いたし ます 。 【 提出 先 】 ( 自治体 の 担当 課 等 の 名称 、 場所 、 郵送 する 場合 の 宛名 及び 住所 等 ) [UNK] 詳しく は こちら ( 自治体 HP 内 関連 ページ の URL )
812,乳 児 の 保険 証 が 手元 に ない に 影響 し まし た 。,出生 し た ばかり で お子さん の 健康 保険 証 が 手元 に ない 場合 は 、 父母 の 健康 保険 証 など 、 ご 加入 予定 の 健康 保険 の 保険 証 の コピー を 添え て ください 。 後日 、 お子さん の 健康 保険 証 の コピー を ご 提出 いただく よう お願い いたし ます 。 ただし 、 ○ ○ 市 国民 健康 保険 に ご 加入 の 場合 は 、 健康 保険 証 の コピー は 不要 です 。
813,乳 児 の 医療 証 の 払 落と に 現金 期限 は ?,出生 し た ばかり で お子さん の 健康 保険 証 が 手元 に ない 場合 は 、 父母 の 健康 保険 証 など 、 ご 加入 予定 の 健康 保険 の 保険 証 の コピー を 添え て ください 。 後日 、 お子さん の 健康 保険 証 の コピー を ご 提出 いただく よう お願い いたし ます 。 ただし 、 ○ ○ 市 国民 健康 保険 に ご 加入 の 場合 は 、 健康 保険 証 の コピー は 不要 です 。 【 提出 先 】 ( 自治体 の 担当 課 等 の 名称 、 場所 、 郵送 する 場合 の 宛名 及び 住所 等 ) [UNK] 詳しく は こちら ( 自治体 HP 内 関連 ページ の URL )
814,乳 児 の 医療 証 の 払 落と に 現金 期限 は ?,出生 し た ばかり で お子さん の 健康 保険 証 が 手元 に ない 場合 は 、 父母 の 健康 保険 証 など 、 ご 加入 予定 の 健康 保険 の 保険 証 の コピー を 添え て ください 。 後日 、 お子さん の 健康 保険 証 の コピー を ご 提出 いただく よう お願い いたし ます 。 ただし 、 ○ ○ 市 国民 健康 保険 に ご 加入 の 場合 は 、 健康 保険 証 の コピー は 不要 です 。 【 提出 先 】 ( 自治体 の 担当 課 等 の 名称 、 場所 、 郵送 する 場合 の 宛名 及び 住所 等 ) [UNK] 詳しく は こちら ( 自治体 HP 内 関連 ページ の URL )
815,子ども の 医療 証 の 払 # 払 期限 は ?,子ども の 医療 証 の 払戻 の 申請 期限 は 、 原則 領収 印 の 日付 から 5 年間 です 。 ただし 、 健康 保険 証 を 使わ ず に 全額 自己 負担 し た 場合 、 コルセット や 弱視 用 眼鏡 など 医療 用 の 補 装具 を 購入 し た 場合 は 別途 ご 相談 ください 。 [UNK] 詳しく は こちら ( 自治体 HP 内 関連 ページ の URL )
816,子ども の 医療 証 の 払 # 払 が 申請 期限 は ?,子ども の 医療 証 の 払戻 の 申請 期限 は 、 原則 領収 印 の 日付 から 5 年間 です 。 ただし 、 健康 保険 証 を 使わ ず に 全額 自己 負担 し た 場合 、 コルセット や 弱視 用 眼鏡 など 医療 用 の 補 装具 を 購入 し た 場合 は 別途 ご 相談 ください 。 [UNK] 詳しく は こちら ( 自治体 HP 内 関連 ページ の URL )
817,子ども が [UNK] を 起こし ます 。,ご 心配 です ね 。 お子さん の 成長 や 性格 、 生活 環境 や 事情 によって 解決 策 が 違い ます 。 まずは 保健 師 に ご 相談 ください 。 AAA 保健 相談 所 :( 電話
818,子ども の 医療 証 の 払 # 払 が でき ませ ん 。,子ども の 医療 証 の 払戻 申請 は 郵送 で も でき ます 。 領収 書 の 原本 と お子様 の 健康 保険 証 の コピー を 添え て 、 子ども 医療 助成 費 支給 申請 書 を 下記 まで ご 提出 ください 。 【 提出 先 】 ( 自治体 の 担当 課 等 の 名称 、 場所 、 郵送 する 場合 の 宛名 及び 住所 等 ) [UNK] 詳しく は こちら ( 自治体 HP 内 関連 ページ の URL ) < [UNK] > ご 心配 です ね 。 お子さん の 成長 や 性格 、 生活 環境 や 事情 によって 解決 策 が 違い ます 。 まずは 保健 師 に ご 相談 ください 。 AAA 保健 相談 所 :( 電話
819,子ども が [UNK] を 起こし ます 。,ご 心配 です ね 。 お子さん の 成長 や 性格 、 生活 環境 や 事情 によって 解決 策 が 違い ます 。 まずは 保健 師 に ご 相談 ください 。 AAA 保健 相談 所 :( 電話 番号 )(○ 時 ○ 分 から ○ 時 ○ 分 ) BBB 保健 相談 所 :( 電話 番号 )(○ 時 ○ 分 から ○ 時 ○ 分 )
820,子ども が [UNK] を 起こし ます 。,乳幼児 の ブラッシング や 、 むし歯 、 かみ合わせ の 相談 について は ( 自治体 の 担当 課 等 の 名称 ) へ お 問い合わせ ください 。 [UNK] お 問い合わせ ( 自治体 の 担当 課 等 の 名称 ) ( 電話 番号 )/( 開 庁 時間 ) < ところ > ( 自治体 の 担当 課 や 子育て センター 等 ) で は 、 18 歳 未満 の 子ども と その 家庭 に関する 相談 を 行なっ て い ます 。 困っ て いる こと 、 悩ん で いる
821,子ども が [UNK] を 起こし ます 。,ご 心配 です ね 。 お子さん の 成長 や 性格 、 生活 環境 や 事情 によって 解決 策 が 違い ます 。 まずは 保健 師 に ご 相談 ください 。 AAA 保健 相談 所 :( 電話 番号 )(○ 時 ○ 分 から ○ 時 ○ 分 ) BBB 保健 相談 所 :( 電話 番号 )(○ 時 ○ 分 から ○ 時 ○ 分 )
822,子ども の 不 登校 を 相談 できる ところ は あり ます か ?,( 自治体 の 担当 課 や 子育て センター 等 ) で は 、 18 歳 未満 の 子ども と その 家庭 に関する 相談 を 行なっ て い ます 。 困っ て いる こと 、 悩ん で いる こと 、 どんな こと でも 気軽 に 相談 し て ください 。 相談 内容 に 合っ た 、 他 の 専門 機関 と 一緒 に 考え ます 。 [UNK] 相談 専用 電話 ( 電話 番号 ) < 不 登校 > ( 自治体 の 担当 課 等 の 名称 ) で は 、 子ども に関する 様々 な 悩み や 問題 について 相談 に 応じ たり 、 学校 に 行け ない 児童 ・ 生徒 の 元気 回復 や 学習 の 支援 を 行っ て い ます 。 [UNK] 詳しく は こちら ( 自治体 HP 内 関連 ページ の URL )
